Name,Offcd,Degree,School,Major,Edu_S,Edu_E
官员姓名,官员代码,学历/学位,毕业学校,专业,教育起始时间,教育终止时间
于莎燕,0000007049,本科,大连外国语学院,日语,1977.07,1980.09
于伟国,0000007051,本科,中国人民大学,中国文学,1979.09,1983.07
于希信,0000007052,本科,山东大学,经济,1980.09,1982.07
于言良,0000007053,本科,锦州工学院,自动化,1982.09,1986.07
于言良,0000007053,研究生,北京科技大学,思想政治教育,1989.09,1992.03
于言良,0000007053,博士,辽宁工程技术大学,管理科学与工程,2003.09,2006.04
于一川,0000007054,学习,济南第一师范学校,,1933.04,
于一川,0000007054,本科,北平师范大学国文系,,1936.00,
于一川,0000007054,学习,延安中央党校,,1943.00,
于勇,0000007056,本科,安徽工学院,工业自动化,1979.08,"1983,08"
于勇,0000007056,研究生,中国科学技术大学,行政管理,2007.09,2010.12
于勇,0000007056,进修,中央党校,,2011.11,2011.12
于幼军,0000007057,本科,华东师范大学,政治教育,1980.09,1985.07
于幼军,0000007057,研究生,中山大学,马克思主义哲学,1993.03,1995.08
于幼军,0000007057,博士,中山大学,马克思主义哲学,1996.09,1999.06
余斌,0000007061,本科,兰州大学,,1974.09,1977.09
余斌,0000007061,进修,中央党校,,1998.03,1998.07
余斌,0000007061,研究生,四川大学,国民经济,1998.09,2000.07
余欣荣,0000007077,本科,江西大学,马列主义基础理论,1979.09,1983.08
余欣荣,0000007077,博士,南京农业大学,土地资源管理,1997.09,2000.07
余学友,0000007080,专科,河南省百泉农专,果树,1978.09,1981.07
余远辉,0000007083,本科,广西农学院,农学,1982.00,1986.00
余远辉,0000007083,本科,大连理工大学,思想政治教育,1989.00,1991.00
余远辉,0000007083,培训,广西壮族自治区区委党校,,1993.00,1994.00
余远辉,0000007083,进修,广西壮族自治区区委党校,,2000.00,
余远辉,0000007083,培训,广西大学,,2001.00,
余远辉,0000007083,研究生,中央民族大学,少数民族经济研究,2000.00,2003.00
余远辉,0000007083,培训,外交学院,,2003.00,2004.00
余远辉,0000007083,培训,清华大学、美国哈佛大学,,2004.00,
余远辉,0000007083,博士,武汉大学,经济思想史专业,2008.00,2011.00
余远辉,0000007083,学习,国防大学,,2011.00,
俞兴德,0000007089,大专,苏州农业学校,,1956.09,1959.08
俞正声,0000007090,本科,哈尔滨军事工程学院,弹道式导弹自动控制,1963.00,1968.00
俞志宏,0000007091,本科,浙江大学,电力系统及自动化,1981.09,1985.07
俞志宏,0000007091,研究生,浙江大学,企业管理专业,1997.09,1999.07
俞志宏,0000007091,学习,浙江省第三期领导干部经济管理研究班,,2001.04,2001.10
虞爱华,0000007092,本科,安徽大学,哲学,1985.09,1989.07
虞爱华,0000007092,研究生,安徽省委党校,政治,2000.09,2003.07
虞爱华,0000007092,进修,安徽省委党校,,2004.03,2004.05
虞爱华,0000007092,学习,中央党校,,2007.03,2008.01
贠建民,0000007100,本科,甘肃农业大学,畜牧专业,1979.09,1983.07
贠建民,0000007100,学习,甘肃农业大学、甘肃草原生态研究所,草原生态,1985.07,1988.07
贠建民,0000007100,学习,甘肃省委党校,,2002.03,2005.05
贠建民,0000007100,,美国杜克大学,公共政策管理,2006.07,2006.12
袁宝成,0000007101,本科,西南政法大学,法律,1982.09,1986.09
袁宝成,0000007101,研究生,西南政法大学,民事诉讼法,1986.09,1988.07
袁宝成,0000007101,学习,国家行政学院,,2003.03,2003.06
袁本朴,0000007104,本科,中国人民大学,农业经济管理,1979.10,1983.08
袁纯清,0000007107,本科,北京大学,法律,1977.02,1980.01
袁纯清,0000007107,研究生,中国政法大学,政治学,1987.09,1990.07
袁纯清,0000007107,进修,中央党校,,1994.03,1994.05
袁纯清,0000007107,博士,湖南大学,管理科学与工程,1994.09,1997.07
袁纯清,0000007107,博士后,北京大学,理论经济学,1999.04,2001.05
袁凤兰,0000007111,本科,西安冶金建筑学院,给水排水,1962.09,1967.09
袁凤兰,0000007111,进修,中央党校,,1995.09,1995.11
袁改,0000007113,本科,陕北公学,,1983.00,
袁任远,0000007127,,湖南法政专门学校,,1918.00,
袁荣祥,0000007128,大专,浙江省金华农业学校,,1978.03,1981.01
袁荣祥,0000007128,学习,浙江省职工政治大学,政治,1984.09,1988.06
袁荣祥,0000007128,学习,浙江省财经学院,财会,1989.01,1991.01
袁荣祥,0000007128,学习,浙江大学,行政管理,1996.09,1999.07
袁荣祥,0000007128,研究生,中央党校,世界经济,1998.09,2001.07
袁占亭,0000007135,本科,西安交通大学,工业自动化,1979.09,1983.07
袁占亭,0000007135,研究生,西安交通大学,自动控制理论及其应用,1986.09,1989.07
袁占亭,0000007135,学习,中央党校,,2004.03,2005.01
岳普煜,0000007143,,太原重型机械学院,,1982.00,
岳普煜,0000007143,研修,德国CDG培训中心,,1991.11,1993.02
岳文海,0000007148,大专,唐河师范学校,,1981.09,1983.07
岳文海,0000007148,本科,河南农业大学,农业经济管理,1984.08,1986.07
岳文海,0000007148,研究生,中国人民大学,政治经济,1993.02,1996.07
岳勇,0000007150,本科,吉林大学,化学,1978.02,1982.01
岳勇,0000007150,研究生,吉林大学,化学,1982.01,1985.01
岳勇,0000007150,博士,吉林大学,化学,1987.09,1990.11
岳勇,0000007150,博士后,中科院武汉物理所,,1991.06,1993.06
岳勇,0000007150,访问学者,英国剑桥大学,,1995.06,1996.03
岳跃生,0000007151,本科,云南大学,中文,1978.03,1982.02
云光中,0000007153,函授,中国政法大学,法律,1989.09,1992.07
云光中,0000007153,进修,内蒙古农业大学,农业经济,1998.03,2001.01
云光中,0000007153,研究生,内蒙古党校,经济管理,2002.08,2004.12
云光中,0000007153,研究生,清华大学与澳大利亚国立大学联合举办,管理学,2005.12,2007.12
云光中,0000007153,学习,中央党校,,2010.03,2010.07
臧秋华,0000007157,本科,东北工学院,炼铁,1978.10,1982.08
臧胜业,0000007158,学习,吉林工业大学,企业管理,1983.08,1985.01
臧胜业,0000007158,函授,中央党校,党政,1990.08,1999.12
臧胜业,0000007158,研究生,吉林大学,哲学,1993.09,1996.12
臧胜业,0000007158,培训,中央党校,,1995.09,1996.07
臧世凯,0000007159,本科,安徽师范大学,汉语言文学,1974.10,1977.09
臧世凯,0000007159,培训,中国市长培训班,,1996.03,1996.06
臧世凯,0000007159,学习,安徽省委党校,,1985.09,1985.12
臧世凯,0000007159,培训,中央党校,,2004.03,2004.07
翟占一,0000007169,学习,省委党校,经济管理,1993.08,1995.12
翟占一,0000007169,,西南师范大学,政治理论,1987.09,1989.07
翟占一,0000007169,进修,四川大学,现代经济管理,1998.09,2000.07
翟占一,0000007169,研究生,四川省委党校,现代管理,2000.09,2003.01
詹夏来,0000007175,本科,安徽大学,汉语言文学,1978.10,1982.08
张安顺,0000007183,本科,吉林工业大学,焊接,1984.08,1988.07
张安顺,0000007183,培训,中央党校,,2008.03,2008.07
张保庆,0000007190,大专,汉中大学,物理,,
张保庆,0000007190,学习,中央党校,,"1995,09",1996.00
张兵,0000007201,本科,杭州大学,工业心理学,1983.09,1987.08
张兵,0000007201,研究生,杭州大学,工业心理学,1987.09,1990.07
张兵,0000007201,学习,中共浙江省委党校,,2000.09,2001.01
张兵,0000007201,进修,浙江省委党校,,2003.09,2003.11
张兵,0000007201,博士,浙江大学,管理科学与工程,1999.02,2005.03
张兵生,0000007203,本科,山西大学,政治经济学,1978.03,1982.01
张博,0000007207,本科,新疆八一农学院,农经,1978.11,1982.07
张博,0000007207,研究生,中央党校,经济管理,1999.09,2002.07
张博,0000007207,学习,中央党校,,2002.03,2002.07
张昌尔,0000007211,本科,华中工学院,电机制造,1978.02,1982.01
张昌尔,0000007211,学习,华中科技大学,管理科学与工程,1996.03,2000.06
张昌尔,0000007211,培训,中央党校,,2000.03,2001.01
张昌平,0000007212,本科,武汉钢铁学院,,1970.04,"1973,09"
张昌平,0000007212,培训,湖南省委党校,,1978.02,1979.01
张昌平,0000007212,学习,湖南省经济管理学院,企业,1980.09,1983.07
张昌平,0000007212,学习,北京外国语学院,日语,1988.09,1989.11
张昌平,0000007212,研修,日本东京大学,,1989.11,1990.11
张昌平,0000007212,研究生,湖南大学,工业外贸,1993.07,1996.01
张昌平,0000007212,培训,中央党校,,1997.09,1998.07
张常荣,0000007213,本科,黑龙江商学院,商业经济,1981.09,1985.07
张常荣,0000007213,学习,黑龙江省委党校,,1999.03,1999.09
张常荣,0000007213,研究生,黑龙江大学,经济学,2006.09,2009.06
张超,0000007217,本科,党校大学,,,
张成明,0000007224,本科,四川省委党校,经济管理,1992.07,1995.12
张成明,0000007224,研究生,四川省委党校,经济学,1999.09,2002.01
张成起,0000007226,研究生,天津财经学院,外贸经济,,
张成义,0000007227,本科,吉林大学,化学,1963.00,1968.00
张成寅,0000007228,研究生,中央党校,,,
张弛,0000007230,研究生,中央党校,,,
张传林,0000007233,学习,临沂地委党校,,1975.04,1975.11
张传林,0000007233,培训,山东省委党校,,1981.02,1982.01
张传林,0000007233,进修,山东大学,,1984.09,1986.06
张传林,0000007233,培训,中央党校,,1994.09,1995.07
张传林,0000007233,研究生,中央党校,,1994.09,1997.01
张传庆,0000007234,学习,中央党校,,1995.00,1996.00
张传庆,0000007234,研究生,中央党校,,1996.00,1998.00
张传庆,0000007234,,北京大学,无线电电子,,
张道恒,0000007245,本科,,,,
张德江,0000007249,本科,延边大学,朝鲜语专业,1972.00,1975.00
张德江,0000007249,留学,朝鲜金日成综合大学,经济,1978.00,1980.00
张德邻,0000007250,本科,清华大学,焊接工艺及设备,,
张恩亮,0000007264,大专,黑龙江省粮食学习,财会,1988.09,1990.08
张恩亮,0000007264,本科,东北林业大学,会计学,1995.08,1998.07
张恩亮,0000007264,研究生,中央党校,经济管理,2002.07,2005.07
张恩亮,0000007264,大专,黑龙江商学院,财会,1992.09,1995.06
张恩祥,0000007265,,东北师范大学,,,1967.00
张发强,0000007268,本科,四川省委党校,法律,,
张高丽,0000007281,本科,厦门大学,计划统计,1965.00,1970.00
张高丽,0000007281,进修,中央党校,,1990.04,1990.07
张古江,0000007290,研究生,河北省委党校,,,
张光峰,0000007292,大专,山东省青年管理干部学院,行政管理,1990.09,1992.06
张光峰,0000007292,本科,山东经济学院,国际贸易,1993.09,1996.07
张光峰,0000007292,培训,中央党校,,2001.01,2002.01
张光峰,0000007292,研究生,中央党校,经济管理,2001.03,2004.01
张广宁,0000007298,学习,广州业余大学,中文,1977.09,1980.07
张广宁,0000007298,学习,广州钢铁厂职工大学,企业管理工程,1981.00,1984.00
张广宁,0000007298,研究生,中山大学,技术哲学,1993.03,1995.12
张广宁,0000007298,培训,广东省委党校,,1995.03,1995.07
张广宁,0000007298,研究生,中央党校,法学理论,2003.03,2005.01
张广宁,0000007298,进修,中央党校,,2004.03,2004.05
张广智,0000007299,本科,山东大学,半导体,1979.09,1983.07
张广智,0000007299,学习,中央党校,,1989.02,1989.07
张广智,0000007299,函授,中央党校,政治经济学,1991.03,2003.06
张国栋,0000007307,大专,蓟县师范学校,政文,1973.09,1975.09
张国栋,0000007307,函授,河北大学,中文,1983.09,1986.07
张国栋,0000007307,学习,河北省委党校,,1988.03,1988.06
张国栋,0000007307,学习,中国社会科学院,政治经济学,1999.09,2001.10
张国光,0000007310,本科,北京航空学院,高空设备,1963.09,1968.09
张国华,0000007314,大专,,汉语言文学,1977.09,1981.06
张国华,0000007314,研究生,内蒙古党校,研究生班政治经济,2000.09,2003.07
张国华,0000007315,大专,苏州师范专科学校,生物,1983.09,1985.09
