Name,Offcd,Degree,School,Major,Edu_S,Edu_E
官员姓名,官员代码,学历/学位,毕业学校,专业,教育起始时间,教育终止时间
肖才忠,0000006276,研究生,贵州省党校,,,
肖发君,0000006279,培训,遵义市委党校,,1999.09,1999.12
肖发君,0000006279,研究生, 贵州省委党校,经济学,2002.09,2005.07
肖光,0000006280,,中央党校,,1944.07,
肖红梅,0000006282,大专,武汉大学,行政管理,1995.09,1998.12
肖红梅,0000006282,培训,汉川市委党校,,1998.10,1998.12
肖红梅,0000006282,培训,汉川市委党校,,2000.04,2000.05
肖红梅,0000006282,培训,湖北省委党校,,2005.09,2005.11
肖红梅,0000006282,研究生,湖北省委党校,行政管理,2003.09,2006.07
肖家祥,0000006286,博士,,,,
肖建春,0000006287,大专, 黑龙江广播电视大学,中文,1983.09,
肖俊,0000006290,本科,省委党校,,,
肖平,0000006292,中专,邵阳师范学校,,,1987.07
肖平,0000006292,本科,湖南省委党校,,,
肖平,0000006292,研究生,湖南大学,公共管理,,
肖庆康,0000006294,本科,中央党校,经济管理,2001.09,2004.07
肖文,0000006298,研究生,广东省社科院,,,
肖向荣,0000006301,大专,中山大学,汉语言文学,1987.03,
肖向荣,0000006301,本科,中央党校,法律,2005.08,2007.12
肖燕梅,0000006305,研究生, 湖北省黄冈县委党校,,1985.09,1987.07
肖莺子,0000006309,本科,湖北财经学院,国民经济计划与管理,1980.09,1984.07
肖莺子,0000006309,研究生,广西大学,政治经济学,1997.09,1999.10
肖莺子,0000006309,进修,中央党校,,2002.09,2003.01
肖永安,0000006310,培训,中央党校,,1984.09,1986.07
肖永安,0000006310,研究生,中央党校,,,
谢宝怀,0000006322,本科,华东工程学院,雷达设计制造,1974.09,1978.01
谢宝怀,0000006322,学习,广州市财贸管理干部学院,法律,1987.05,1987.11
谢宝怀,0000006322,研究生,中山大学,研究生院经济学,1990.03,1992.03
谢宝怀,0000006322,研究生,中央党校,在职研究生班政治学理论,2004.03,2006.01
谢伯欣,0000006324,大专, 中山大学,工业经济管理,1985.09,1987.07
谢伯欣,0000006324,本科, 广东省委党校,经济管理,1999.09,2001.12
谢恩国,0000006326,大专, 河北水利专科学校,,1980.09,1983.07
谢恩国,0000006326,本科,中央党校,经济,1995.08,1997.12
谢恩国,0000006326,研究生,天津财经学院,工商企业管理,1998.04,2000.04
谢恩国,0000006326,培训,中国人民大学,河北省执政能力建设,2005.08,2005.10
谢恩国,0000006326,研究生,省委党校,经济管理,2005.09,2008.10
谢恩国,0000006326,培训,中央党校,,2008.02,2008.03
谢功卓,0000006329,本科,湖北大学,政治教育,1979.00,1983.00
谢功卓,0000006329,培训,市委党校,,1995.09,1996.01
谢功卓,0000006329,研究生,省委党校,经济管理,1995.08,1998.07
谢功卓,0000006329,研修,美国工商管理研修班,,2000.03,2000.09
谢海波,0000006331,专科,龙岩师专,中文,1980.08,1982.07
谢海波,0000006331,本科,中央党校,经济管理,1993.09,1995.12
谢海波,0000006331,研究生,中央党校,研究生院经管,2001.09,2004.07
谢豪斌,0000006332,研究生,省委党校,政治学,1996.09,1999.07
谢继炯,0000006334,,大名师范学校,,1980.08,1982.08
谢继炯,0000006334,本科,中央党校,经济,1992.08,1994.12
谢继伦,0000006335,本科,,,,
谢杰斌,0000006337,大专,肇庆农校,农学系,1978.10,1981.08
谢杰斌,0000006337,进修,广东省委党校,经济,1996.10,1998.07
谢杰斌,0000006337,研究生,广东省社会科学院,政治经济学,1999.03,2002.04
谢金峰,0000006338,本科,四川农业大学,果树,1985.09,1989.07
谢金峰,0000006338,研究生,中央党校,政治学,1999.09,2001.07
谢金峰,0000006338,博士,西南农业大学,果树生态,2001.09,2003.06
谢金峰,0000006338,博士后, 重庆大学,经济管理,2003.09,2005.12
谢锦波,0000006339,本科,中山大学,历史,1979.09,1984.07
谢峻,0000006340,大专,汕头农业学校,果树,1980.09,1983.08
谢峻,0000006340,本科,函授汕头教育学院,中文,1987.09,1990.07
谢峻,0000006340,本科,函授广东省委党校,经济管理,1995.09,1997.12
谢峻,0000006340,研究生,广东省委党校,党建,1999.09,2002.07
谢峻,0000006340,培训,广东省第10期高级公务员公共行政管理知识研究班,,2007.05,2007.08
谢峻,0000006340,EMBA,华南理工大学,,2008.10,2010.12
谢礼国,0000006341,本科,重庆师范学院 ,化学,1988.09,1992.07
谢礼国,0000006341,研究生,中央党校,经济管理,,2001.06
谢礼国,0000006341,研究生,重庆大学,环境科学,,2004.06
谢礼国,0000006341,博士,重庆大学,市政工程,,2011.06
谢连章,0000006343,学习,襄城师范,,1981.09,1983.07
谢连章,0000006343,函授,许昌教育学院,,1985.08,1987.07
谢连章,0000006343,本科,中央党校,大学经济管理,1998.09,2000.12
谢灵忠,0000006345,专科,广西桂林地区农机学校,修理,1979.09,1981.09
谢灵忠,0000006345,学习,广西广播电视大学,电子技术及应用,1984.08,1987.07
谢灵忠,0000006345,本科,中央党校,经济管理,1995.09,1998.11
谢灵忠,0000006345,研究生,中南大学,经济法学,2002.09,2004.07
谢灵忠,0000006345,研修,广西自治区党校,,2004.09,2004.11
谢荣珂,0000006351,,沧州地区财贸学校,财政,1980.01,1982.05
谢荣珂,0000006351,,沧州地委党校,,1985.09,1987.07
谢荣珂,0000006351,函授,河北工业大学,工业外贸,1994.09,1997.06
谢荣珂,0000006351,研究生,河北省委党校,经济管理,1999.09,2001.12
谢思芳,0000006353,大专,湖北工学院,机械制造,1982.09,1985.07
谢思芳,0000006353,培训, 荆沙市委党校,,1996.05,1996.06
谢思芳,0000006353,研究生, 北京大学,行政管理,1996.09,1999.07
谢思芳,0000006353,培训,湖北省行政学院,,1998.09,1998.11
谢思芳,0000006353,培训, 省委党校,,2000.09,2000.11
谢土新,0000006354,学习,广州市委党校,,1983.09,1985.08
谢土新,0000006354,本科,中央党校,法律,2002.08,2004.12
谢土新,0000006354,研究生,中央党校,科学社会主义,2004.09,2006.07
谢细忠,0000006355,大专,中共龙岩地委党校,,1983.09,1985.07
谢细忠,0000006355,研究生,中央党校,,,
谢小建,0000006356,本科,福建师范大学,中文系,1978.02,
谢晓东,0000006357,本科,南充师范学院,化学系,1983.09,1987.07
谢耀琪,0000006360,大专,兴宁市师范学校,,1990.09,1993.08
谢耀琪,0000006360,大专,佛山大学,中文系,1993.07,1996.05
谢耀琪,0000006360,本科,省委党校,经济管理,1996.09,1998.12
谢耀琪,0000006360,进修,中国人民大学,世界经济与政治,2000.09,2002.06
谢耀琪,0000006360,培训,广东省第三期领导干部区域经济发展,专题培训班,2010.10,2010.11
谢毅泰,0000006362,,集美轻工业学校,制糖工艺,,1980.02
谢毅泰,0000006362,,福建省委党校,经济管理,,1993.07
谢毅泰,0000006362,,中央党校,涉外经济,,1997.12
谢毅泰,0000006362,研究生,中国社会科学院,市场经济,,1998.12
谢毅泰,0000006362,本科,西南师范大学,法学,,2007.07
谢又生,0000006364,本科,兰州医学院,医学,1984.09,1989.07
谢又生,0000006364,培训,同济医科大学,,1993.02,1993.12
谢又生,0000006364,研究生,兰州大学,企业管理,2002.07,2004.07
谢又生,0000006364,进修,国家行政学院,,2008.10,2008.11
谢又生,0000006364,学习,省委党校,,2009.06,2009.07
谢又生,0000006364,培训,省委党校,,2010.03,2010.06
谢又生,0000006364,研究生,甘肃省委党校,,2009.09,
谢再春,0000006368,本科,,,,
谢振华,0000006371,研究生,华南师范大学,,1994.09,1997.07
谢治国,0000006374,学习,甘肃省公安学校,,1978.09,1980.07
谢治国,0000006374,大专,甘肃省政法学院,法律,1985.09,1987.06
谢治国,0000006374,本科,公安大学,公安管理,1996.10,1999.12
谢治国,0000006374,进修,兰州大学,经济法学,2001.09,2003.06
谢治国,0000006374,培训,井冈山干部学院第一期全国县委书记、县长“建设社会主义新农村”培训班,,2006.05,
谢治国,0000006374,进修,中央党校,,2008.03,
谢宗孝,0000006375,研究生,省委党校,,,
辛国荣,0000006378,大专,解放军后勤工程学院,,1991.09,1994.07
辛国荣,0000006378,进修,四川省委党校,法律,1996.09,1998.12
辛国荣,0000006378,进修,西南师范大学,区域经济规划与管理,1998.09,2000.06
辛国荣,0000006378,研究生,西南大学,农业推广,2003.09,2006.06
辛国荣,0000006378,研究生,重庆市委党校,区域经济,2003.09,2006.06
辛国荣,0000006378,培训,重庆市委党校,,2010.08,2011.01
辛国荣,0000006378,培训,中国井冈山干部学院2013年新任县委书记党性教育专题培训班学习,,2013.05,
辛敏超,0000006379,专科,黑龙江省水产学校,淡水养殖,1978.07,1981.08
辛敏超,0000006379,,哈尔滨师范大学,政治理论,1986.09,1988.09
辛敏超,0000006379,学习,黑龙江省委党校,法律,1997.03,2001.01
辛敏超,0000006379,研究生,黑龙江省委党校,经济管理,1999.03,2002.01
辛少波,0000006381,本科,省委党校,函授行政管理,1996.09,1998.12
辛少波,0000006381,研究生,西北农林科技大学,农业推广,2002.12,2005.12
辛绍杰,0000006382,大专,河北林业专科学校,,1978.10,1981.07
辛绍杰,0000006382,本科,河北农业大学,计算机应用,1995.09,1998.06
辛绍杰,0000006382,研究生,中央党校,国际政治,2001.03,2004.01
辛世杰,0000006383,本科,大连海运学院,船电,1978.10,1982.08
辛世杰,0000006383,培训,中央党校,,1998.03,1998.07
辛世杰,0000006383,进修,中央党校,,2004.03,2004.07
辛维光,0000006384,大专,贵州大学,哲学,1977.03,1980.01
辛维光,0000006384,进修,中国人民大学,伦理学,1995.08,1997.08
辛维光,0000006384,进修,中央党校,,1999.09,2000.01
辛维光,0000006384,本科,贵州省委党校,经济管理,1995.05,1998.05
辛维光,0000006384,研究生,中央党校,马克思主义哲学,2000.09,2003.07
邢留逮,0000006390,大专,廊坊师范专科学校,中文,1980.09,1983.07
邢留逮,0000006390,学习,中央党校,,1992.08,1993.08
邢留逮,0000006390,进修,中央党校,经济管理,1993.09,1995.12
邢留逮,0000006390,学习,省委党校,,1997.03,1997.07
邢留逮,0000006390,研究生,河北大学,经济学,1998.09,2000.07
邢留逮,0000006390,学习,中央党校,,2003.09,2004.01
邢留逮,0000006390,研究生,中央党校,,2004.01,2006.01
邢太安,0000006391,本科,湛江水产学院,海洋捕捞,1983.09,1987.07
邢正军,0000006392,博士,,,,
幸敬华,0000006393,研究生,湖北省委党校,法学,,2000.07
熊承家,0000006394,学习,华中农业大学,,1983.09,1985.12
熊承家,0000006394,研究生,党校,,,
熊德超,0000006395,学习,安徽省农经干部管理学院,国民经济管理专业,1993.09,1995.09
熊德超,0000006395,本科,中央党校,函授行政管理学专业,1998.08,2000.12
熊德超,0000006395,学习,省委党校中青班,,2001.03,2001.12
熊光奎,0000006396,本科,贵州财经学院,财政,1980.09,1984.07
熊广田,0000006398,大专,许昌师范专科学校,中文,1985.09,1987.07
熊广田,0000006398,本科,中央党校,大学经济管理,1993.08,1995.12
熊广田,0000006398,进修,郑州大学,新闻学,1997.09,1999.07
熊广田,0000006398,培训,河南省委党校第19 期县委书记县长进修班学习,,2002.09,2002.12
熊广田,0000006398,培训,河南省委党校第33期中青年干部培训班,,2003.10,2004.01
熊明新,0000006400,进修,武汉大学,经济系,1986.08,1988.07
熊明新,0000006400,进修,华中师范大学,行政管理,1997.09,1999.12
熊孙魁,0000006403,本科,江西财经学院,统计,1982.09,
熊孙魁,0000006403,研究生,江西省委党校,区域经济,2000.09,2002.12
熊孙魁,0000006403,培训,江西省委党校,,2005.09,2005.11
熊雪,0000006405,大专, 四川省重庆市第一师范学校,中文,1979.08,1982.08
熊雪,0000006405,本科,解放军后勤工程学院,营房工程,1994.09,1997.07
熊雪,0000006405,研究生,重庆市委党校,党史党建,1997.09,2000.06
熊长江,0000006406,大专,黄冈地区工业学校,,1978.10,1981.08
熊长江,0000006406,大专,省委党校,党政管理,1986.09,1989.06
熊长江,0000006406,进修,北京大学,区域经济学,1997.07,1999.07
熊长江,0000006406,研究生,湖北省委党校,政治经济学,1997.09,2000.07
熊征宇,0000006407,本科,长沙理工大学,,1987.09,1991.07
徐春晖,0000006413,本科,清华大学,公共管理学院公共管理专业,2008.10,2011.12
徐大武,0000006414,,永登师范学校,,1980.07,1982.07
徐大武,0000006414,,兰州教育学院,地理,1986.09,1988.07
徐丹华,0000006415,,坪石中山大学,,1944.08,
徐丹华,0000006415,,广州中山大学,,1946.06,
徐飞,0000006420,大专,黑龙江广播电视大学,,1986.08,1989.07
徐飞,0000006420,本科,黑龙江省委党校,经济管理,1995.05,1998.01
徐飞,0000006420,研究生,黑龙江省委党校,经济管理,2006.03,2009.01
徐飞,0000006421,本科,贵阳师范学院,历史学,1978.00,1982.00
徐福成,0000006422,大专,"河南广播电
视大学",,1984.06,1986.07
徐光华,0000006426,本科,贵州工学院,有机化工,1979.09,1983.07
徐光毅,0000006427,学习,省财校,,1977.03,1979.08
徐光毅,0000006427,进修,江西财经管理干部学院,,1984.09,1986.08
徐广国,0000006428,大专,大庆师范专科学校,英语,1981.09,1984.07
徐广国,0000006428,研究生,省委党校,经济管理,2000.03,2003.01
徐广国,0000006428,研究生,北京大学,工商管理,2005.08,2010.07
徐国庆,0000006430,大专,安徽省六安地区中等师范学校,普师班,1982.09,1985.08
徐国庆,0000006430,进修,安徽省教育学院,汉语言文学,1987.09,1989.08
徐国庆,0000006430,研究生,厦门大学,马克思主义哲学,1992.09,1995.07
徐海浪,0000006434,学习,广西人民武装学校,人武,1994.09,1996.07
徐海浪,0000006434,大专,陆军指挥学院,人武,1995.09,1998.07
徐海浪,0000006434,函授,中央党校,经济管理,2000.08,2002.12
徐海浪,0000006434,研究生,广西区党校,行政法学,2006.09,2008.12
徐和木,0000006435,,黄冈师专,中文,1980.09,1983.07
徐和木,0000006435,学习,省委党校,政治经济,1997.09,2000.07
徐和木,0000006435,研究生,,,,
徐恒,0000006436,大专,贵阳师范学院,物理,1978.03,1979.10
徐恒,0000006436,本科,武汉汽车工业大学,管理工程,1995.09,1998.07
徐恒,0000006436,研究生,武汉汽车工业大学,技术经济及管理,1996.09,1999.12
徐会东,0000006439,本科,北京农业大学,农学系,1985.09,1989.07
徐慧前,0000006440,大专,河南财经学院,国民经济计划,1983.09,1986.07
徐慧前,0000006440,研究生,河南大学,经济管理,1999.09,2002.07
徐慧前,0000006440,研究生,河南省委党校,经济管理,2004.09,2007.07
徐慧前,0000006440,研究生,河南农业大学,园艺,2010.04,2013.06
徐建国,0000006442,研究生,,,,
徐建文,0000006445,学习,清远县师范学校,,1981.09,1983.09
徐建文,0000006445,本科,广东省委党校,党政管理,1990.09,1993.08
徐建文,0000006445,培训,广东省委党校,,2001.03,2001.07
徐建文,0000006445,进修,广东省委党校,经济管理,2001.09,2003.12
徐兰军,0000006453,学习,河北商业学校,会统,1975.07,1977.07
徐兰军,0000006453,本科,省委党校,经济管理,1993.09,1996.07
徐强,0000006464,本科,中央党校,经济管理,1998.01,2000.12
徐钦恒,0000006465,学习,广西团校,党政,1987.09,1989.07
徐钦恒,0000006465,培训,广西壮族自治区党委党校,,1999.03,1999.07
徐钦恒,0000006465,本科,中央党校,政法,1997.08,1999.12
徐钦恒,0000006465,培训,广西区党校,,2010.09,2011.01
徐尚武,0000006470,本科,河北师范大学,文学,,
徐尚武,0000006470,研究生,河北省委党校,,,
徐世国,0000006472,学习,四川省自修大学,党政干部,1984.09,1986.12
徐世国,0000006472,培训,重庆市委党校,,1997.09,1998.01
徐世国,0000006472,本科,中央党校,经济管理,1996.08,1998.12
徐世国,0000006472,研究生,西南师范大学,人文地理学区域经济规划,1996.10,1998.10
徐世国,0000006472,研究生,重庆市委党校,区域经济学,2002.09,2005.06
徐世国,0000006472,研修,美国高级研修班学习,,2005.06,2005.09
徐世林,0000006473,学习,省委党校,经济管理,1991.08,1993.07
徐世林,0000006473,进修,中央党校,经济管理,1998.08,2000.12
徐世林,0000006473,研究生,甘肃省委党校,政治经济学,2001.09,2004.06
