province,province_cn,year,month,hydro_generation_monthly_100m_kwh,nuclear_generation_monthly_100m_kwh,solar_generation_monthly_100m_kwh,thermal_generation_monthly_100m_kwh,wind_generation_monthly_100m_kwh,windsolar_generation_monthly_100m_kwh,observed_source_generation_monthly_100m_kwh
Beijing,北京,2002,6,0.09000000000000002,,,9.670000000000002,,,9.760000000000002
Beijing,北京,2002,7,0.49,,,12.009999999999991,,,12.499999999999991
Beijing,北京,2002,8,0.4600000000000001,,,11.440000000000012,,,11.900000000000013
Beijing,北京,2002,9,0.75,,,10.58999999999999,,,11.33999999999999
Beijing,北京,2002,10,0.6499999999999999,,,10.320000000000007,,,10.970000000000008
Beijing,北京,2002,11,0.6800000000000002,,,13.170000000000002,,,13.850000000000001
Beijing,北京,2002,12,0.6699999999999995,,,14.090000000000003,,,14.760000000000003
Beijing,北京,2003,1,0.62,,,12.89,,,13.51
Beijing,北京,2003,2,0.5399999999999999,,,11.899999999999999,,,12.439999999999998
Beijing,北京,2003,3,0.54,,,12.899999999999999,,,13.439999999999998
Beijing,北京,2003,4,0.4800000000000002,,,10.520000000000003,,,11.000000000000004
Beijing,北京,2003,5,0.5699999999999998,,,8.850000000000001,,,9.420000000000002
Beijing,北京,2003,6,0.69,,,9.429999999999993,,,10.119999999999992
Beijing,北京,2003,7,0.7399999999999998,,,12.27000000000001,,,13.01000000000001
Beijing,北京,2003,8,0.79,,,11.629999999999995,,,12.419999999999995
Beijing,北京,2003,9,0.41999999999999993,,,9.719999999999999,,,10.139999999999999
Beijing,北京,2003,11,0.6600000000000001,,,73.48,,,74.14
Beijing,北京,2003,12,0.28000000000000025,,,13.02000000000001,,,13.300000000000011
Beijing,北京,2004,1,0.37,,,13.01,,,13.379999999999999
Beijing,北京,2004,2,0.42000000000000004,,,12.799999999999999,,,13.219999999999999
Beijing,北京,2004,3,0.27,,,11.879999999999999,,,12.149999999999999
Beijing,北京,2004,4,,,,6.719999999999999,,,6.719999999999999
Beijing,北京,2004,5,1.37,,,14.860000000000007,,,16.230000000000008
Beijing,北京,2004,6,0.06000000000000005,,,12.359999999999992,,,12.419999999999993
Beijing,北京,2004,7,0.06999999999999984,,,12.939999999999998,,,13.009999999999998
Beijing,北京,2004,8,0.08000000000000007,,,12.690000000000012,,,12.770000000000012
Beijing,北京,2004,9,0.15000000000000013,,,11.189999999999998,,,11.339999999999998
Beijing,北京,2004,10,0.33000000000000007,,,11.090000000000003,,,11.420000000000003
Beijing,北京,2004,11,0.4299999999999997,,,12.61,,,13.04
Beijing,北京,2004,12,0.8300000000000001,,,12.780000000000001,,,13.610000000000001
Beijing,北京,2005,1,1.03,,,19.43,,,20.46
Beijing,北京,2005,2,0.55,,,17.439999999999998,,,17.99
Beijing,北京,2005,3,0.3699999999999999,,,16.78,,,17.150000000000002
Beijing,北京,2005,4,0.17000000000000015,,,15.589999999999996,,,15.759999999999996
Beijing,北京,2005,5,0.3899999999999997,,,16.24000000000001,,,16.63000000000001
Beijing,北京,2005,6,0.3200000000000003,,,17.11999999999999,,,17.43999999999999
Beijing,北京,2005,7,0.3500000000000001,,,18.570000000000007,,,18.92000000000001
Beijing,北京,2005,8,0.3599999999999999,,,17.959999999999994,,,18.319999999999993
Beijing,北京,2005,9,0.2999999999999998,,,14.349999999999994,,,14.649999999999995
Beijing,北京,2005,10,0.1200000000000001,,,13.650000000000006,,,13.770000000000007
Beijing,北京,2005,11,0.23000000000000043,,,15.439999999999998,,,15.669999999999998
Beijing,北京,2005,12,0.3799999999999999,,,18.28,,,18.66
Beijing,北京,2006,1,0.33,,,18.9,,,19.229999999999997
Beijing,北京,2006,2,0.31,,,16.47,,,16.779999999999998
Beijing,北京,2006,3,0.26,,,16.36,,,16.62
Beijing,北京,2006,4,0.20000000000000007,,,14.580000000000005,,,14.780000000000005
Beijing,北京,2006,5,0.15999999999999992,,,11.75,,,11.91
Beijing,北京,2006,6,0.27,,,15.560000000000002,,,15.830000000000002
Beijing,北京,2006,7,0.24,,,16.33,,,16.569999999999997
Beijing,北京,2006,8,0.43000000000000016,,,16.539999999999992,,,16.96999999999999
Beijing,北京,2006,9,0.29000000000000004,,,13.459999999999994,,,13.749999999999993
Beijing,北京,2006,10,0.5199999999999996,,,14.210000000000008,,,14.730000000000008
Beijing,北京,2006,11,0.6200000000000001,,,17.310000000000002,,,17.930000000000003
Beijing,北京,2006,12,0.7000000000000002,,,20.03,,,20.73
Beijing,北京,2007,1,0.46,,,20.14,,,20.6
Beijing,北京,2007,2,0.46,,,17.53,,,17.990000000000002
Beijing,北京,2007,3,0.36,,,18.809999999999995,,,19.169999999999995
Beijing,北京,2007,4,0.34999999999999987,,,19.369999999999997,,,19.72
Beijing,北京,2007,5,0.3700000000000001,,,17.260000000000005,,,17.630000000000006
Beijing,北京,2007,6,0.41000000000000014,,,19.019999999999996,,,19.429999999999996
Beijing,北京,2007,7,0.44999999999999973,,,21.310000000000002,,,21.76
Beijing,北京,2007,8,0.5500000000000003,,,20.03,,,20.580000000000002
Beijing,北京,2007,9,0.34999999999999964,,,15.150000000000006,,,15.500000000000005
Beijing,北京,2007,10,0.33999999999999986,,,16.819999999999993,,,17.159999999999993
Beijing,北京,2007,11,0.35000000000000053,,,17.72999999999999,,,18.07999999999999
Beijing,北京,2007,12,0.3799999999999999,,,19.870000000000005,,,20.250000000000004
Beijing,北京,2008,1,0.0,,,20.68,,,20.68
Beijing,北京,2008,2,0.01,,,19.6,,,19.610000000000003
Beijing,北京,2008,3,0.0,,,18.549999999999997,,,18.549999999999997
Beijing,北京,2008,4,0.01,,,16.0,,,16.01
Beijing,北京,2008,5,0.0,,,16.460000000000008,,,16.460000000000008
Beijing,北京,2008,6,0.009999999999999998,,,20.11999999999999,,,20.129999999999992
Beijing,北京,2008,7,0.020000000000000004,,,21.650000000000006,,,21.670000000000005
Beijing,北京,2008,8,0.009999999999999995,,,28.359999999999985,,,28.369999999999987
Beijing,北京,2008,9,0.020000000000000004,,,19.77000000000001,,,19.79000000000001
Beijing,北京,2008,10,0.009999999999999995,,,12.52000000000001,,,12.53000000000001
Beijing,北京,2008,11,0.0,,,23.25999999999999,,,23.25999999999999
Beijing,北京,2008,12,0.010000000000000009,,,25.710000000000008,,,25.72000000000001
Beijing,北京,2009,1,0.005,,,27.149990000000003,,,27.15499
Beijing,北京,2009,2,0.004900000000000001,,,24.456819999999993,,,24.461719999999993
Beijing,北京,2009,3,0.0107,,,21.816358000000008,,,21.827058000000008
Beijing,北京,2009,4,0.014699999999999998,,,10.18826,,,10.20296
Beijing,北京,2009,5,0.016631,,,10.769140000000007,,,10.785771000000008
Beijing,北京,2009,6,0.011799999999999998,,,13.450372999999985,,,13.462172999999984
Beijing,北京,2009,7,0.024761999999999992,,,21.270915000000002,,,21.295677
Beijing,北京,2009,8,0.033168,,,22.313162000000005,,,22.346330000000005
Beijing,北京,2009,9,0.044821,,,19.34903299999999,,,19.39385399999999
Beijing,北京,2009,10,0.022779999999999995,,,16.33316000000002,,,16.35594000000002
Beijing,北京,2009,11,0.02210000000000001,,,24.40748099999999,,,24.42958099999999
Beijing,北京,2009,12,0.020224999999999993,,,29.502512999999965,,,29.522737999999965
Beijing,北京,2010,1,0.0057,,,28.835662,,,28.841362
Beijing,北京,2010,2,0.002999999999999999,,,26.973025,,,26.976025
Beijing,北京,2010,3,1.1284020000000001,,,27.324873000000004,,,28.453275000000005
Beijing,北京,2010,4,0.2756259999999999,,,15.15579600000001,,,15.431422000000008
Beijing,北京,2010,5,0.3976280000000001,,,17.833052999999992,,,18.230680999999993
Beijing,北京,2010,6,0.46517899999999957,,,17.213802000000015,,,17.678981000000014
Beijing,北京,2010,7,0.6023740000000002,,,25.557247999999987,,,26.159621999999988
Beijing,北京,2010,8,0.333469,,,22.849270999999987,,,23.18273999999999
Beijing,北京,2010,9,0.14954500000000026,,,15.284616,,,15.434161
Beijing,北京,2010,10,0.19343399999999988,,,10.805926999999997,,,10.999360999999997
Beijing,北京,2010,11,0.335029,,,24.840135000000004,,,25.175164000000002
Beijing,北京,2010,12,0.3453999999999997,,,29.121983999999998,,,29.467383999999996
Beijing,北京,2011,1,0.3708,,,28.887383000000003,,,29.258183000000002
Beijing,北京,2011,2,0.2826399999999999,,,26.076616999999995,,,26.359256999999996
Beijing,北京,2011,3,0.31283000000000016,,,22.919277000000008,,,23.23210700000001
Beijing,北京,2011,4,0.24220999999999993,,,12.339908999999992,,,12.582118999999992
Beijing,北京,2011,5,0.2011320000000001,,,11.691531000000012,,,11.892663000000011
Beijing,北京,2011,6,0.2511960000000002,,,18.341881999999984,,,18.593077999999984
Beijing,北京,2011,7,0.33226299999999953,,,25.453418999999997,,,25.785681999999998
Beijing,北京,2011,8,0.3798299999999999,,,24.353549000000015,,,24.733379000000014
Beijing,北京,2011,9,0.30831600000000003,,,17.127542000000005,,,17.435858000000007
Beijing,北京,2011,10,0.5511820000000003,,,15.351821999999999,,,15.903004
Beijing,北京,2011,11,0.5898189999999999,,,24.337394999999958,,,24.927213999999957
Beijing,北京,2011,12,0.49820299999999973,,,28.652952,,,29.151155
Beijing,北京,2012,1,0.39971,,,32.583684999999996,,,32.983394999999994
Beijing,北京,2012,2,0.31610000000000005,,,27.823266000000004,,,28.139366000000003
Beijing,北京,2012,3,0.3503399999999999,,,29.673911999999994,,,30.024251999999994
Beijing,北京,2012,4,0.3062100000000001,,,13.451426000000012,,,13.757636000000012
Beijing,北京,2012,5,0.31199999999999983,,,14.059695000000005,,,14.371695000000004
Beijing,北京,2012,6,0.29161000000000015,,,15.294693999999978,,,15.586303999999979
Beijing,北京,2012,7,0.4856100000000001,,,22.917410999999987,,,23.40302099999999
Beijing,北京,2012,8,0.27517499999999995,,,20.065533000000016,,,20.340708000000017
Beijing,北京,2012,9,0.14536900000000008,,,19.69745900000001,,,19.842828000000008
Beijing,北京,2012,10,0.29468700000000014,,,22.136214000000024,,,22.430901000000024
Beijing,北京,2012,11,0.5006479999999995,,,32.71356399999996,,,33.21421199999996
Beijing,北京,2012,12,0.5357990000000008,,,32.771344,,,33.307142999999996
Beijing,北京,2013,3,0.3578999999999999,,,30.7997,0.30000000000000004,0.30000000000000004,31.457600000000003
Beijing,北京,2013,4,0.09000000000000008,,,20.489999999999995,0.30000000000000004,0.30000000000000004,20.879999999999995
Beijing,北京,2013,5,0.1100000000000001,,,23.820000000000007,0.30000000000000004,0.30000000000000004,24.230000000000008
Beijing,北京,2013,6,0.25,,,19.019999999999982,0.19999999999999996,0.19999999999999996,19.46999999999998
Beijing,北京,2013,7,0.4299999999999997,,,27.22,0.19999999999999996,0.19999999999999996,27.849999999999998
Beijing,北京,2013,8,0.5300000000000002,,,33.96000000000001,0.10000000000000009,0.10000000000000009,34.59000000000001
Beijing,北京,2013,9,0.44999999999999973,,,19.120000000000005,0.10000000000000009,0.10000000000000009,19.670000000000005
Beijing,北京,2013,10,0.5700000000000003,,,18.130000000000024,0.2999999999999998,0.2999999999999998,19.000000000000025
Beijing,北京,2013,11,0.4299999999999997,,,31.92999999999995,0.3999999999999999,0.3999999999999999,32.75999999999995
Beijing,北京,2013,12,0.5099999999999998,,,37.51000000000005,0.3999999999999999,0.3999999999999999,38.420000000000044
Beijing,北京,2014,3,0.5599999999999998,,,28.040000000000006,0.30000000000000004,0.30000000000000004,28.900000000000006
Beijing,北京,2014,4,0.55,,,20.489999999999995,0.19999999999999996,0.19999999999999996,21.239999999999995
Beijing,北京,2014,5,0.5800000000000001,,,20.39999999999999,0.3999999999999999,0.3999999999999999,21.37999999999999
Beijing,北京,2014,6,0.6000000000000001,,,24.100000000000023,0.10000000000000009,0.10000000000000009,24.800000000000026
Beijing,北京,2014,7,0.6699999999999995,,,34.66,0.19999999999999996,0.19999999999999996,35.53
Beijing,北京,2014,8,0.7000000000000002,,,26.329999999999984,0.0,0.0,27.029999999999983
Beijing,北京,2014,9,0.6500000000000004,,,15.5,0.19999999999999996,0.19999999999999996,16.35
Beijing,北京,2014,10,0.39999999999999947,,,18.78000000000003,0.10000000000000009,0.10000000000000009,19.28000000000003
Beijing,北京,2014,11,0.3600000000000003,,,32.94,0.2999999999999998,0.2999999999999998,33.599999999999994
Beijing,北京,2014,12,0.5300000000000002,,,39.370000000000005,0.5,0.5,40.400000000000006
Beijing,北京,2015,1,0.53,,,37.88,,,38.410000000000004
Beijing,北京,2015,2,0.5800000000000001,,,31.699999999999996,,,32.279999999999994
Beijing,北京,2015,3,0.51,,,38.60000000000001,0.30000000000000004,0.30000000000000004,39.410000000000004
Beijing,北京,2015,4,0.3799999999999999,,,19.419999999999987,0.29999999999999993,0.29999999999999993,20.099999999999987
Beijing,北京,2015,5,0.3999999999999999,,,19.900000000000006,0.19999999999999996,0.19999999999999996,20.500000000000004
Beijing,北京,2015,6,0.3999999999999999,,,25.0,0.20000000000000018,0.20000000000000018,25.599999999999998
Beijing,北京,2015,7,0.5,,,33.19999999999999,0.09999999999999987,0.09999999999999987,33.79999999999999
Beijing,北京,2015,8,0.6000000000000001,,,37.0,0.10000000000000009,0.10000000000000009,37.7
Beijing,北京,2015,9,0.30000000000000027,,,31.80000000000001,0.09999999999999987,0.09999999999999987,32.20000000000001
Beijing,北京,2015,10,0.4971999999999994,,,34.04809999999998,0.30000000000000027,0.30000000000000027,34.84529999999997
Beijing,北京,2015,11,0.9053000000000004,,,49.615200000000016,0.09999999999999964,0.09999999999999964,50.62050000000002
Beijing,北京,2015,12,0.9219999999999997,,,49.75510000000003,0.30000000000000027,0.30000000000000027,50.97710000000002
Beijing,北京,2016,3,1.2000000000000002,,,38.900000000000006,0.29999999999999993,0.29999999999999993,40.400000000000006
Beijing,北京,2016,4,1.4000000000000004,,,19.999999999999986,0.40000000000000013,0.40000000000000013,21.799999999999983
Beijing,北京,2016,5,1.0999999999999996,,,20.700000000000017,0.3999999999999999,0.3999999999999999,22.200000000000017
Beijing,北京,2016,6,1.0999999999999996,,0.0494,25.299999999999983,0.10000000000000009,0.1494000000000001,26.549399999999984
Beijing,北京,2016,7,0.8000000000000007,,0.059599999999999986,38.10000000000002,0.19999999999999973,0.2595999999999997,39.159600000000026
Beijing,北京,2016,8,0.40000000000000036,,0.04510000000000003,46.099999999999966,0.10000000000000009,0.14510000000000012,46.645099999999964
Beijing,北京,2016,9,0.8999999999999986,,0.044899999999999995,28.80000000000001,0.10000000000000009,0.14490000000000008,29.84490000000001
Beijing,北京,2016,10,0.9000000000000004,,0.02889999999999998,21.69999999999999,0.20000000000000018,0.22890000000000016,22.82889999999999
Beijing,北京,2016,11,1.0,,0.02200000000000002,40.10000000000002,0.2999999999999998,0.32199999999999984,41.42200000000002
Beijing,北京,2016,12,1.0,,0.332,49.0,0.2999999999999998,0.6319999999999999,50.632
Beijing,北京,2017,3,1.1999999999999997,,0.0835,32.3,0.3999999999999999,0.48349999999999993,33.9835
Beijing,北京,2017,4,1.0,,0.0862,18.700000000000003,0.30000000000000004,0.38620000000000004,20.086200000000005
Beijing,北京,2017,5,1.0,,0.10159999999999997,22.0,0.30000000000000004,0.4016,23.401600000000002
Beijing,北京,2017,6,0.7999999999999998,,0.1003,24.599999999999994,0.09999999999999987,0.20029999999999987,25.600299999999997
Beijing,北京,2017,7,0.9000000000000004,,0.08870000000000006,35.19999999999999,0.20000000000000018,0.28870000000000023,36.38869999999999
Beijing,北京,2017,8,0.7999999999999998,,0.08539999999999992,32.900000000000006,0.10000000000000009,0.1854,33.885400000000004
Beijing,北京,2017,9,0.7999999999999998,,0.09120000000000006,21.700000000000017,0.19999999999999973,0.2911999999999998,22.791200000000018
Beijing,北京,2017,10,0.8000000000000007,,0.05789999999999995,22.899999999999977,0.10000000000000009,0.15790000000000004,23.85789999999998
Beijing,北京,2017,11,0.7999999999999989,,0.07150000000000001,36.60000000000002,0.5,0.5715,37.97150000000002
Beijing,北京,2017,12,1.0,,0.06580000000000008,41.5,0.5,0.5658000000000001,43.0658
Beijing,北京,2018,3,0.8999999999999999,,0.07339999999999999,34.60000000000001,0.30000000000000004,0.37340000000000007,35.873400000000004
Beijing,北京,2018,4,0.6000000000000001,,0.0789,22.19999999999999,0.30000000000000004,0.3789,23.17889999999999
Beijing,北京,2018,5,0.6999999999999997,,0.08360000000000001,25.200000000000017,0.19999999999999996,0.28359999999999996,26.183600000000016
Beijing,北京,2018,6,0.7999999999999998,,0.09210000000000002,35.29999999999998,0.09999999999999987,0.19209999999999988,36.292099999999984
Beijing,北京,2018,7,0.9000000000000004,,0.07719999999999999,40.70000000000002,0.20000000000000018,0.27720000000000017,41.877200000000016
Beijing,北京,2018,8,0.9000000000000004,,0.08430000000000004,42.099999999999966,0.10000000000000009,0.18430000000000013,43.184299999999965
Beijing,北京,2018,9,0.5999999999999996,,0.0875999999999999,27.900000000000034,0.19999999999999973,0.28759999999999963,28.787600000000033
Beijing,北京,2018,10,0.6999999999999993,,0.07910000000000006,26.399999999999977,0.3999999999999999,0.47909999999999997,27.579099999999976
Beijing,北京,2018,11,0.8000000000000007,,0.055499999999999994,42.0,0.20000000000000018,0.25550000000000017,43.05550000000001
Beijing,北京,2018,12,0.8000000000000007,,0.061999999999999944,48.10000000000002,0.5,0.5619999999999999,49.46200000000002
Beijing,北京,2019,3,0.9000000000000001,,0.084,38.39999999999999,0.3999999999999999,0.48399999999999993,39.78399999999999
Beijing,北京,2019,4,0.8999999999999999,,0.08380000000000001,23.400000000000006,0.30000000000000004,0.38380000000000003,24.683800000000005
Beijing,北京,2019,5,0.8999999999999999,,0.1341,22.80000000000001,0.30000000000000004,0.43410000000000004,24.13410000000001
Beijing,北京,2019,6,0.9000000000000004,,0.1175,25.5,,0.1175,26.5175
Beijing,北京,2019,7,0.7999999999999998,,0.10950000000000004,36.29999999999998,0.0,0.10950000000000004,37.20949999999998
Beijing,北京,2019,8,0.8999999999999995,,0.10159999999999991,36.900000000000006,0.0,0.10159999999999991,37.9016
Beijing,北京,2019,9,0.6000000000000005,,0.10370000000000001,34.10000000000002,0.0,0.10370000000000001,34.80370000000003
Beijing,北京,2019,10,0.6000000000000005,,,28.19999999999999,0.0,0.0,28.79999999999999
Beijing,北京,2019,11,0.7999999999999989,,0.033999999999999975,40.0,0.0,0.033999999999999975,40.833999999999996
Beijing,北京,2019,12,1.0,,0.027800000000000047,45.69999999999999,0.0,0.027800000000000047,46.72779999999999
Beijing,北京,2020,3,0.7999999999999998,,0.10089999999999999,36.0,0.0,0.10089999999999999,36.9009
Beijing,北京,2020,4,0.6000000000000001,,0.12279999999999999,24.60000000000001,0.0,0.12279999999999999,25.32280000000001
Beijing,北京,2020,5,1.0000000000000004,,0.11270000000000002,23.19999999999999,0.0,0.11270000000000002,24.31269999999999
Beijing,北京,2020,6,0.8999999999999995,,0.12619999999999998,34.5,0.0,0.12619999999999998,35.526199999999996
Beijing,北京,2020,7,0.7999999999999998,,0.11199999999999999,34.70000000000002,0.0,0.11199999999999999,35.612000000000016
Beijing,北京,2020,8,0.9000000000000004,,0.10470000000000002,36.099999999999966,0.0,0.10470000000000002,37.104699999999966
Beijing,北京,2020,9,0.9000000000000004,,0.10199999999999998,28.700000000000045,0.0,0.10199999999999998,29.702000000000048
Beijing,北京,2020,10,1.0,,0.10239999999999994,25.69999999999999,0.0,0.10239999999999994,26.802399999999988
Beijing,北京,2020,11,1.0,,0.1039000000000001,49.099999999999966,0.0,0.1039000000000001,50.20389999999997
Beijing,北京,2020,12,1.0999999999999996,,0.09959999999999991,52.700000000000045,0.0,0.09959999999999991,53.89960000000005
Beijing,北京,2021,3,1.0,,0.1078,43.3,0.0,0.1078,44.407799999999995
Beijing,北京,2021,4,0.7999999999999998,,0.136,23.80000000000001,0.0,0.136,24.73600000000001
